Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01234","Tomatoes","2018","2018","ha","7773","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01234","Tomatoes","2018","2018","kg/ha","13855.9","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01234","Tomatoes","2018","2018","t","107702.94","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01234","Tomatoes","2019","2019","ha","10731","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01234","Tomatoes","2019","2019","kg/ha","9855.1","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01234","Tomatoes","2019","2019","t","105757.79","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01234","Tomatoes","2020","2020","ha","12930","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","7000.1","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01234","Tomatoes","2020","2020","t","90508.96","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01234","Tomatoes","2021","2021","ha","10876","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","8604.9","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01234","Tomatoes","2021","2021","t","93586.87","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01234","Tomatoes","2022","2022","ha","10146","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","7985.7","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01234","Tomatoes","2022","2022","t","81022.76","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01234","Tomatoes","2023","2023","ha","9937","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","8488.7","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01234","Tomatoes","2023","2023","t","84353.7","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01234","Tomatoes","2024","2024","ha","10046","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","8015.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01234","Tomatoes","2024","2024","t","80525.48","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1961","1961","ha","830","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1961","1961","kg/ha","900","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1961","1961","t","747","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1962","1962","ha","1086","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1962","1962","kg/ha","810.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1962","1962","t","880","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1963","1963","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1963","1963","kg/ha","700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1963","1963","t","700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1964","1964","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1964","1964","kg/ha","700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1964","1964","t","700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1965","1965","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1965","1965","kg/ha","700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1965","1965","t","700","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1966","1966","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1966","1966","kg/ha","680","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1966","1966","t","680","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1967","1967","ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1967","1967","kg/ha","830","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1967","1967","t","830","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1968","1968","ha","1100","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1968","1968","kg/ha","727.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1968","1968","t","800","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1969","1969","ha","1200","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1969","1969","kg/ha","750","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1969","1969","t","900","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1970","1970","ha","1100","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1970","1970","kg/ha","727.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1970","1970","t","800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1971","1971","ha","1100","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1971","1971","kg/ha","727.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1971","1971","t","800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1972","1972","ha","1100","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1972","1972","kg/ha","727.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1972","1972","t","800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1973","1973","ha","1200","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1973","1973","kg/ha","750","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1973","1973","t","900","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1974","1974","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1974","1974","kg/ha","769.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1974","1974","t","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1975","1975","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1975","1975","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1975","1975","t","1500","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1976","1976","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1976","1976","kg/ha","1066.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1976","1976","t","1600","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1977","1977","ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1977","1977","kg/ha","1125","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1977","1977","t","1800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1978","1978","ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1978","1978","kg/ha","1250","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1978","1978","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1979","1979","ha","1700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1979","1979","kg/ha","1294.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1979","1979","t","2200","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1980","1980","ha","1700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1980","1980","kg/ha","1294.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1980","1980","t","2200","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1981","1981","ha","1800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1981","1981","kg/ha","1277.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1981","1981","t","2300","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1982","1982","ha","1800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1982","1982","kg/ha","1333.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1982","1982","t","2400","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1983","1983","ha","1900","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1983","1983","kg/ha","1315.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1983","1983","t","2500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1984","1984","ha","1930","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1984","1984","kg/ha","1347.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1984","1984","t","2600","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1985","1985","ha","1950","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1985","1985","kg/ha","1538.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1985","1985","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1986","1986","ha","2000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1986","1986","kg/ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1986","1986","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1987","1987","ha","2100","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1987","1987","kg/ha","1476.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1987","1987","t","3100","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1988","1988","ha","2300","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1988","1988","kg/ha","1391.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1988","1988","t","3200","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1989","1989","ha","2400","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1989","1989","kg/ha","1375","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1989","1989","t","3300","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1990","1990","ha","2500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1990","1990","kg/ha","1360","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1990","1990","t","3400","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1991","1991","ha","2600","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1991","1991","kg/ha","1346.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1991","1991","t","3500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1992","1992","ha","2631","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1992","1992","kg/ha","1343.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1992","1992","t","3533.37","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1993","1993","ha","2700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1993","1993","kg/ha","1333.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1993","1993","t","3600","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1994","1994","ha","2800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1994","1994","kg/ha","1337.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1994","1994","t","3744.26","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1995","1995","ha","2808","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1995","1995","kg/ha","1335.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1995","1995","t","3749.3","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1996","1996","ha","2804","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1996","1996","kg/ha","1333.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1996","1996","t","3738.89","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1997","1997","ha","2785","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1997","1997","kg/ha","1334.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1997","1997","t","3717.63","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1998","1998","ha","2774","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1998","1998","kg/ha","1333.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1998","1998","t","3700","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","1999","1999","ha","2799","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","1999","1999","kg/ha","1332.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","1999","1999","t","3730.45","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2000","2000","ha","2854","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2000","2000","kg/ha","1331.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2000","2000","t","3800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2001","2001","ha","2891","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2001","2001","kg/ha","1331.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2001","2001","t","3848.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2002","2002","ha","2900","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2002","2002","kg/ha","1344.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2002","2002","t","3900","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2003","2003","ha","2918","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2003","2003","kg/ha","1330.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2003","2003","t","3882.13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2004","2004","ha","2800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2004","2004","kg/ha","1357.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2004","2004","t","3800","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2005","2005","ha","2932","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2005","2005","kg/ha","1327.3","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2005","2005","t","3891.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2006","2006","ha","2950","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2006","2006","kg/ha","1355.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2006","2006","t","4000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2007","2007","ha","3261","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2007","2007","kg/ha","1312.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2007","2007","t","4279.84","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2008","2008","ha","3582","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2008","2008","kg/ha","1289.5","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2008","2008","t","4618.46","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2009","2009","ha","3911","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2009","2009","kg/ha","1270.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2009","2009","t","4968.54","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2010","2010","ha","4300","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2010","2010","kg/ha","1250","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2010","2010","t","5375.11","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2011","2011","ha","4400","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2011","2011","kg/ha","1228.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2011","2011","t","5405.03","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2012","2012","ha","4500","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2012","2012","kg/ha","1111.1","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2012","2012","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2013","2013","ha","4020","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2013","2013","kg/ha","1186.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2013","2013","t","4771.62","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2014","2014","ha","3913","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2014","2014","kg/ha","1192.6","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2014","2014","t","4666.96","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2015","2015","ha","4369","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2015","2015","kg/ha","1176.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2015","2015","t","5139.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2016","2016","ha","4101","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2016","2016","kg/ha","1185","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2016","2016","t","4859.34","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2017","2017","ha","4139","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2017","2017","kg/ha","1168.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2017","2017","t","4837.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2018","2018","ha","4143","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2018","2018","kg/ha","1155.4","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2018","2018","t","4787.03","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2019","2019","ha","4155","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2019","2019","kg/ha","1140.8","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","4739.67","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","4150","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2020","2020","kg/ha","1132.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","4701.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2021","2021","ha","4099","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2021","2021","kg/ha","1137.6","E","Estimated value",""
